color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,SciFi,Sport,Thriller,War,Western,Profit
Color,Taylor Hackford,224.0,118.0,138.0,458.0,Clifton_Collins_Jr.,26000.0,17609982.0,Jason_Statham,Parker ,90046,28479,Wendell_Pierce,0.0,action hero|disguise|hospital|real estate agent|thief,http://www.imdb.com/title/tt1904996/?ref_=fn_tt_tt_1,141.0,English,USA,R,35000000.0,2013.0,968.0,6.2,2.35,17000,Parker,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-17390018.0
Color,Roger Kumble,101.0,92.0,16.0,734.0,Brooke_Shields,3000.0,17596256.0,Brendan_Fraser,Furry Vengeance ,12399,6327,Matt_Prokop,1.0,animal|bear|land developer|real estate|real estate developer,http://www.imdb.com/title/tt0492389/?ref_=fn_tt_tt_1,84.0,English,USA,PG,35000000.0,2010.0,1000.0,3.8,1.85,0,Furry_Vengeance,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-17403744.0
Color,Terrence Malick,584.0,139.0,0.0,687.0,Tye_Sheridan,11000.0,13303319.0,Brad_Pitt,The Tree of Life ,136367,13021,Fiona_Shaw,0.0,1950s|children|ice cube|texas|waco texas,http://www.imdb.com/title/tt0478304/?ref_=fn_tt_tt_1,975.0,English,USA,PG-13,32000000.0,2011.0,1000.0,6.7,1.85,39000,The_Tree_of_Life,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-18696681.0
Color,David Ayer,233.0,109.0,453.0,120.0,Martin_Donovan,1000.0,10499968.0,Mireille_Enos,Sabotage ,47498,1458,Maurice_Compte,3.0,dea|drug cartel|kicked in the crotch|strip club|tough girl,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,212.0,English,USA,R,35000000.0,2014.0,206.0,5.7,1.85,10000,Sabotage,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-24500032.0
Color,Robert Zemeckis,335.0,123.0,0.0,6.0,Soleyman_Pierini,23000.0,10137502.0,Joseph_Gordon-Levitt,The Walk ,77394,23031,Jade_Kindar-Martin,0.0,1970s|based on true story|new york city|skyscraper|tightrope walker,http://www.imdb.com/title/tt3488710/?ref_=fn_tt_tt_1,195.0,English,USA,PG,35000000.0,2015.0,22.0,7.4,2.35,24000,The_Walk,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-24862498.0
Color,Wes Ball,297.0,113.0,47.0,129.0,Aml_Ameen,988.0,102413606.0,Ki_Hong_Lee,The Maze Runner ,310903,1783,Jacob_Latimore,0.0,based on novel|concrete wall|maze|open ended|teenage boy,http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1,524.0,English,USA,PG-13,34000000.0,2014.0,149.0,6.8,2.35,38000,The_Maze_Runner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,68413606.0
Color,Ken Scott,90.0,91.0,31.0,141.0,June_Diane_Raphael,1000.0,10214013.0,Tom_Wilkinson,Unfinished Business ,23072,1564,Melissa_McMeekin,2.0,business trip|company|glory hole|male frontal nudity|male nudity,http://www.imdb.com/title/tt2358925/?ref_=fn_tt_tt_1,89.0,English,USA,R,35000000.0,2015.0,249.0,5.4,2.35,0,Unfinished_Business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24785987.0
Color,Simon West,98.0,96.0,165.0,566.0,Mark_Valley,12000.0,183125.0,Nicolas_Cage,Stolen ,36914,14978,Sami_Gayle,1.0,bank|money|presumed dead|rescue|thief,http://www.imdb.com/title/tt1656186/?ref_=fn_tt_tt_1,86.0,English,USA,R,35000000.0,2012.0,774.0,5.5,2.35,0,Stolen,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-34816875.0
Color,George Tillman Jr.,117.0,128.0,88.0,954.0,Melissa_Benoist,989.0,37432299.0,Tiago_Riani,The Longest Ride ,50041,3386,Hayley_Lovitt,0.0,1940s|art collector|bull riding|north carolina|student,http://www.imdb.com/title/tt2726560/?ref_=fn_tt_tt_1,116.0,English,USA,PG-13,34000000.0,2015.0,970.0,7.1,2.35,23000,The_Longest_Ride,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3432299.0
Color,Gabriele Muccino,135.0,105.0,125.0,2000.0,Dennis_Quaid,18000.0,13101142.0,Gerard_Butler,Playing for Keeps ,23916,23122,Judy_Greer,5.0,coach|soccer|soccer coach|soccer mom|soccer team,http://www.imdb.com/title/tt1540128/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,35000000.0,2012.0,2000.0,5.7,2.35,0,Playing_for_Keeps,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-21898858.0
Color,Justin Chadwick,211.0,141.0,56.0,38.0,Fana_Mokoena,113.0,8324748.0,Terry_Pheto,Mandela: Long Walk to Freedom ,21223,301,Tony_Kgoroge,1.0,africa|apartheid|nelson mandela|president|resistance,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,108.0,English,UK,PG-13,35000000.0,2013.0,98.0,7.1,2.35,13000,Mandela_Long_Walk_to_Freedom,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-26675252.0
Color,Chris Gorak,195.0,89.0,21.0,48.0,Veronika_Vernadskaya,614.0,21426805.0,Max_Minghella,The Darkest Hour ,49312,843,Dato_Bakhtadze,0.0,alien|aurora borealis|critically bashed|killing an animal|nightclub,http://www.imdb.com/title/tt1093357/?ref_=fn_tt_tt_1,211.0,English,USA,PG-13,30000000.0,2011.0,150.0,4.9,2.35,0,The_Darkest_Hour,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-8573195.0
Color,Scott Speer,121.0,99.0,35.0,433.0,Stephen_Boss,3000.0,35057332.0,Ryan_Guzman,Step Up Revolution ,45394,4863,Misha_Gabriel_Hamilton,0.0,3 dimensional|dance|dancer|dancing|flash mob,http://www.imdb.com/title/tt1800741/?ref_=fn_tt_tt_1,72.0,English,USA,PG-13,33000000.0,2012.0,594.0,6.5,2.35,19000,Step_Up_Revolution,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2057332.0
Color,Boaz Yakin,258.0,94.0,132.0,317.0,Reggie_Lee,26000.0,17120019.0,Jason_Statham,Safe ,83097,27759,Robert_John_Burke,2.0,bodyguard|gang war|russian|russian mafia|triad,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,134.0,English,USA,R,30000000.0,2012.0,828.0,6.5,2.35,12000,Safe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-12879981.0
Color,Paul Feig,371.0,131.0,176.0,460.0,Wendi_McLendon-Covey,722.0,169076745.0,Matt_Lucas,Bridesmaids ,218711,3229,Steve_Bannos,6.0,best friend|failure|food|job|partial female nudity,http://www.imdb.com/title/tt1478338/?ref_=fn_tt_tt_1,485.0,English,USA,R,32500000.0,2011.0,655.0,6.8,2.35,27000,Bridesmaids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136576745.0
Color,Evan Goldberg,418.0,107.0,133.0,9000.0,James_Franco,17000.0,101470202.0,Channing_Tatum,This Is the End ,310540,38751,Emma_Watson,6.0,apocalypse|celebrity|ensemble cast|party|rapture,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,669.0,English,USA,R,32000000.0,2013.0,11000.0,6.7,2.35,97000,This_Is_the_End,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69470202.0
Color,John Luessenhop,119.0,107.0,34.0,1000.0,Hayden_Christensen,23000.0,57744720.0,Paul_Walker,Takers ,46961,31529,Jay_Hernandez,5.0,armored car|bank|falling out among thieves|heist|planning,http://www.imdb.com/title/tt1135084/?ref_=fn_tt_tt_1,132.0,English,USA,PG-13,20000000.0,2010.0,4000.0,6.2,2.35,0,Takers,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37744720.0
Color,Justin Zackham,133.0,89.0,16.0,2000.0,Robert_De_Niro,49000.0,21784432.0,Robin_Williams,The Big Wedding ,37493,74181,Topher_Grace,8.0,adoption|divorce|family relationships|farce|wedding,http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1,108.0,English,USA,R,35000000.0,2013.0,22000.0,5.6,2.35,0,The_Big_Wedding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13215568.0
Color,John Whitesell,88.0,113.0,14.0,534.0,Tony_Curran,918.0,37911876.0,Brandon_T._Jackson,"Big Mommas: Like Father, Like Son ",19671,3500,Portia_Doubleday,2.0,fbi agent|murder|performing arts school|scene during end credits|undercover,http://www.imdb.com/title/tt1464174/?ref_=fn_tt_tt_1,47.0,English,USA,PG-13,32000000.0,2011.0,845.0,4.4,2.35,0,Big_Mommas_Like_Father_Like_Son,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911876.0
Color,Duncan Jones,522.0,93.0,0.0,355.0,Cas_Anvar,15000.0,54696902.0,Jake_Gyllenhaal,Source Code ,379462,16034,Russell_Peters,3.0,bomber|time|time loop|train|trapped in a time loop,http://www.imdb.com/title/tt0945513/?ref_=fn_tt_tt_1,571.0,English,USA,PG-13,32000000.0,2011.0,491.0,7.5,1.85,56000,Source_Code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,22696902.0
Color,Jean-Pierre Jeunet,122.0,105.0,0.0,223.0,Julian_Richings,716.0,99462.0,Callum_Rennie,The Young and Prodigious T.S. Spivet ,11347,1843,Judy_Davis,1.0,3 dimensional|cartographer|punctuation in title|smithsonian|train,http://www.imdb.com/title/tt1981107/?ref_=fn_tt_tt_1,28.0,English,France,PG,33000000.0,2013.0,648.0,7.1,2.35,5000,The_Young_and_Prodigious_TS_Spivet,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-32900538.0
Color,Miguel Sapochnik,197.0,119.0,238.0,447.0,RZA,1000.0,13763130.0,Alice_Braga,Repo Men ,87768,2925,Yvette_Nicole_Brown,0.0,artificial organ|best friend|enforcer|future|near future,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1,187.0,English,USA,R,32000000.0,2010.0,561.0,6.3,2.35,12000,Repo_Men,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-18236870.0
Color,Don Scardino,260.0,100.0,35.0,7000.0,Olivia_Wilde,12000.0,22525921.0,Steve_Buscemi,The Incredible Burt Wonderstone ,60596,32094,Steve_Carell,4.0,magic|magic kit|magician|stage magician|vegas,http://www.imdb.com/title/tt0790628/?ref_=fn_tt_tt_1,158.0,English,USA,PG-13,30000000.0,2013.0,10000.0,5.9,2.35,13000,The_Incredible_Burt_Wonderstone,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7474079.0
Color,Nanette Burstein,167.0,102.0,8.0,472.0,Kelli_Garner,839.0,17797316.0,Rob_Riggle,Going the Distance ,50523,2961,Jim_Gaffigan,0.0,bar|job|long distance relationship|male pubic hair|pubic hair,http://www.imdb.com/title/tt1322312/?ref_=fn_tt_tt_1,113.0,English,USA,R,32000000.0,2010.0,730.0,6.3,2.35,0,Going_the_Distance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-14202684.0
Color,Ariel Vromen,130.0,113.0,34.0,24.0,Jordi_Mollà,10000.0,14268533.0,Gary_Oldman,Criminal ,17319,10910,Doug_Cockle,2.0,cia|husband wife relationship|memory|tied up while barefoot|violence,http://www.imdb.com/title/tt3014866/?ref_=fn_tt_tt_1,100.0,English,UK,R,31500000.0,2016.0,877.0,6.3,2.35,0,Criminal,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-17231467.0
Color,Robert Zemeckis,449.0,138.0,0.0,874.0,Bruce_Greenwood,18000.0,93749203.0,Denzel_Washington,Flight ,264047,20952,Nadine_Velazquez,0.0,airline|flight|flight attendant|lawyer|pilot,http://www.imdb.com/title/tt1907668/?ref_=fn_tt_tt_1,491.0,English,USA,R,31000000.0,2012.0,984.0,7.3,2.35,64000,Flight,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62749203.0
Color,Wes Anderson,536.0,99.0,0.0,670.0,Tom_Wilkinson,13000.0,59073773.0,Bill_Murray,The Grand Budapest Hotel ,475518,15082,F._Murray_Abraham,0.0,first person narration|hotel|lobby boy|mentor protege relationship|painting,http://www.imdb.com/title/tt2278388/?ref_=fn_tt_tt_1,644.0,English,USA,R,25000000.0,2014.0,1000.0,8.1,1.37,149000,The_Grand_Budapest_Hotel,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34073773.0
Color,John Francis Daley,204.0,99.0,0.0,816.0,Norman_Reedus,26000.0,58879132.0,Chris_Hemsworth,Vacation ,66123,40312,Beverly_D'Angelo,4.0,amusement park|dysfunctional family|road trip|sequel|vacation,http://www.imdb.com/title/tt1524930/?ref_=fn_tt_tt_1,219.0,English,USA,R,31000000.0,2015.0,12000.0,6.1,2.35,28000,Vacation,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27879132.0
Color,Michael Sucsy,214.0,104.0,23.0,281.0,Lucas_Bryant,17000.0,125014030.0,Channing_Tatum,The Vow ,145852,18322,Dillon_Casey,0.0,car accident|life support|memory loss|trauma|voice recording,http://www.imdb.com/title/tt1606389/?ref_=fn_tt_tt_1,164.0,English,USA,PG-13,30000000.0,2012.0,359.0,6.8,2.35,32000,The_Vow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,95014030.0
Color,Tom Vaughan,126.0,106.0,12.0,946.0,Brendan_Fraser,11000.0,11854694.0,Harrison_Ford,Extraordinary Measures ,14281,17560,Alan_Ruck,2.0,cure|disease|imagination|race against time|venture capital,http://www.imdb.com/title/tt1244659/?ref_=fn_tt_tt_1,64.0,English,USA,PG,31000000.0,2010.0,3000.0,6.5,1.85,0,Extraordinary_Measures,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19145306.0
Color,Lee Daniels,304.0,132.0,304.0,898.0,David_Oyelowo,15000.0,116631310.0,Alex_Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa_Redgrave,0.0,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323.0,English,USA,PG-13,30000000.0,2013.0,1000.0,7.2,1.85,41000,Lee_Daniels_The_Butler,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86631310.0
Color,Jonathan Levine,452.0,98.0,129.0,7.0,Vincent_Leclerc,303.0,66359959.0,Cory_Hardrict,Warm Bodies ,184641,337,Daniel_Rindress-Kay,0.0,fight|memory|teenager|undead|zombie,http://www.imdb.com/title/tt1588173/?ref_=fn_tt_tt_1,326.0,English,USA,PG-13,35000000.0,2013.0,18.0,6.9,2.35,81000,Warm_Bodies,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31359959.0
Color,Rian Johnson,589.0,119.0,0.0,502.0,Bruce_Willis,23000.0,66468315.0,Joseph_Gordon-Levitt,Looper ,428916,37387,Tracie_Thoms,0.0,chase|future|surprise ending|time loop|time travel,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1,667.0,English,USA,R,30000000.0,2012.0,13000.0,7.4,2.35,75000,Looper,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,36468315.0
Color,David Frankel,234.0,100.0,64.0,329.0,Steve_Carell,11000.0,63536011.0,Meryl_Streep,Hope Springs ,34258,19420,Jean_Smart,2.0,couple|intimacy|marriage|marriage counseling|middle age couple,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1,178.0,English,USA,PG-13,30000000.0,2012.0,7000.0,6.3,2.35,0,Hope_Springs,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33536011.0
Color,Woody Allen,487.0,94.0,11000.0,183.0,Audrey_Fleurot,617.0,56816662.0,Kurt_Fuller,Midnight in Paris ,301149,1289,Nina_Arianda,1.0,1920s|golden age|midnight|paris france|time travel romance,http://www.imdb.com/title/tt1605783/?ref_=fn_tt_tt_1,509.0,English,Spain,PG-13,17000000.0,2011.0,204.0,7.7,1.85,78000,Midnight_in_Paris,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39816662.0
Color,Peter Lepeniotis,121.0,85.0,7.0,691.0,Brendan_Fraser,14000.0,64238770.0,Liam_Neeson,The Nut Job ,19547,18795,Sarah_Gadon,0.0,bank robbery|heist|raccoon|rat|squirrel,http://www.imdb.com/title/tt1821658/?ref_=fn_tt_tt_1,64.0,English,Canada,PG,42000000.0,2014.0,3000.0,5.8,1.85,0,The_Nut_Job,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22238770.0
Color,Gary Winick,159.0,105.0,56.0,22.0,Marcia_DeBonis,898.0,53021560.0,Vanessa_Redgrave,Letters to Juliet ,74630,1026,Luisa_Ranieri,1.0,chick flick|female protagonist|italian stereotype|man in a swimsuit|verona italy,http://www.imdb.com/title/tt0892318/?ref_=fn_tt_tt_1,156.0,English,USA,PG,30000000.0,2010.0,60.0,6.5,2.35,13000,Letters_to_Juliet,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23021560.0
Color,Denis Villeneuve,478.0,121.0,777.0,219.0,Bernardo_Saracino,455.0,46875468.0,Edgar_Arreola,Sicario ,196217,1467,Daniel_Kaluuya,2.0,critically acclaimed|drug cartel|juarez mexico|u.s. mexico border|war on drugs,http://www.imdb.com/title/tt3397884/?ref_=fn_tt_tt_1,461.0,English,USA,R,30000000.0,2015.0,221.0,7.6,2.39,59000,Sicario,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16875468.0
Color,Antoine Fuqua,305.0,124.0,845.0,424.0,50_Cent,15000.0,52418902.0,Jake_Gyllenhaal,Southpaw ,147128,16881,Oona_Laurence,0.0,boxer|boxing training|death of wife|male in shower|rage,http://www.imdb.com/title/tt1798684/?ref_=fn_tt_tt_1,277.0,English,USA,R,30000000.0,2015.0,1000.0,7.5,2.35,44000,Southpaw,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22418902.0
Color,Lee Toland Krieger,214.0,112.0,43.0,1000.0,Michiel_Huisman,11000.0,42478175.0,Harrison_Ford,The Age of Adaline ,93767,15327,Ellen_Burstyn,1.0,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,http://www.imdb.com/title/tt1655441/?ref_=fn_tt_tt_1,209.0,English,USA,PG-13,25000000.0,2015.0,2000.0,7.2,2.35,34000,The_Age_of_Adaline,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,17478175.0
Color,Jon M. Chu,138.0,107.0,209.0,357.0,Stephen_Boss,2000.0,42385520.0,Alyson_Stoner,Step Up 3D ,47297,4059,Facundo_Lombard,0.0,dance|dance crew|dancer|mortgage|new york city,http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1,86.0,English,USA,PG-13,30000000.0,2010.0,594.0,6.2,1.85,16000,Step_Up_3D,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,12385520.0
Color,Drew Goddard,634.0,95.0,246.0,751.0,Bradley_Whitford,26000.0,42043633.0,Chris_Hemsworth,The Cabin in the Woods ,277172,29551,Kristen_Connolly,0.0,cabin in the woods|dark humor|hatchet|killed in an elevator|robot,http://www.imdb.com/title/tt1259521/?ref_=fn_tt_tt_1,986.0,English,USA,R,30000000.0,2012.0,821.0,7.0,2.35,66000,The_Cabin_in_the_Woods,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,12043633.0
Color,Joe Wright,417.0,111.0,456.0,21.0,Vicky_Krieps,157.0,40247512.0,Jessica_Barden,Hanna ,159198,257,John_Macmillan,0.0,assassin|female warrior|martial arts|playground|training,http://www.imdb.com/title/tt0993842/?ref_=fn_tt_tt_1,438.0,English,USA,PG-13,30000000.0,2011.0,33.0,6.8,2.35,38000,Hanna,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10247512.0
Color,Tom Hanks,218.0,98.0,15000.0,392.0,Rob_Riggle,15000.0,35565975.0,Tom_Hanks,Larry Crowne ,49205,16827,Randall_Park,0.0,bus stop|college|community college|scooter|speech class,http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1,184.0,English,USA,PG-13,30000000.0,2011.0,839.0,6.1,2.35,0,Larry_Crowne,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5565975.0
Color,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy_Greer,17000.0,35266619.0,Chloë_Grace_Moretz,Carrie ,108242,20051,Portia_Doubleday,1.0,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000,Carrie,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5266619.0
Color,Steven Soderbergh,450.0,106.0,0.0,273.0,David_Costabile,17000.0,32154410.0,Channing_Tatum,Side Effects ,148327,18469,Katie_Lowes,0.0,clinical trial|female protagonist|neuropharmacology|psychiatrist|side effect,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274.0,English,USA,R,30000000.0,2013.0,681.0,7.1,1.85,29000,Side_Effects,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2154410.0
Color,Stephen J. Anderson,162.0,63.0,15.0,69.0,Robert_Lopez,759.0,26687172.0,Craig_Ferguson,Winnie the Pooh ,15600,1002,Huell_Howser,0.0,disney|owl|rabbit|sequel|tiger,http://www.imdb.com/title/tt1449283/?ref_=fn_tt_tt_1,55.0,English,USA,G,30000000.0,2011.0,73.0,7.3,1.85,0,Winnie_the_Pooh,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-3312828.0
Color,Tate Taylor,165.0,139.0,150.0,400.0,Josh_Hopkins,521.0,30513940.0,Tika_Sumpter,Get on Up ,15843,2060,Aunjanue_Ellis,0.0,1970s|1980s|african american|breaking the fourth wall|mother son relationship,http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1,104.0,English,USA,PG-13,30000000.0,2014.0,491.0,6.9,1.85,11000,Get_on_Up,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,513940.0
Color,Scott Derrickson,242.0,118.0,301.0,897.0,Dorian_Missick,2000.0,30523568.0,Olivia_Munn,Deliver Us from Evil ,54447,5697,Edgar_Ramírez,0.0,confession|demonic possession|exorcism|flickering light|priest,http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1,201.0,English,USA,R,30000000.0,2014.0,1000.0,6.2,2.35,18000,Deliver_Us_from_Evil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,523568.0
Color,Alister Grierson,244.0,108.0,24.0,653.0,Rhys_Wakefield,2000.0,23070045.0,Ioan_Gruffudd,Sanctum ,47003,3892,Richard_Roxburgh,0.0,cave|expedition|panic|rebreather|underwater,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1,215.0,English,USA,R,30000000.0,2011.0,942.0,5.9,1.85,11000,Sanctum,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-6929955.0
Color,Nicholas Stoller,232.0,131.0,89.0,372.0,Jacki_Weaver,2000.0,28644770.0,Alison_Brie,The Five-Year Engagement ,78974,3479,David_Paymer,2.0,kissing while having sex|kitchen|reference to princess diana|wedding band|wedding ring,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1,141.0,English,USA,R,30000000.0,2012.0,401.0,6.2,1.85,11000,The_FiveYear_Engagement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1355230.0
Color,Paul Haggis,239.0,133.0,549.0,343.0,Daniel_Stern,10000.0,21129348.0,Olivia_Wilde,The Next Three Days ,146364,11799,Aisha_Hinds,0.0,argument|evidence|fingerprints|murder|murder weapon,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1,237.0,English,USA,PG-13,35000000.0,2010.0,796.0,7.4,2.35,27000,The_Next_Three_Days,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-13870652.0
Color,Edward Zwick,219.0,112.0,380.0,2000.0,Anne_Hathaway,15000.0,32357532.0,Jake_Gyllenhaal,Love & Other Drugs ,143368,31278,Judy_Greer,0.0,female nudity|male objectification|pfizer|viagra|zoloft,http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1,215.0,English,USA,R,30000000.0,2010.0,11000.0,6.7,1.85,24000,Love_&_Other_Drugs,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2357532.0
Color,Craig Gillespie,358.0,106.0,44.0,133.0,Reid_Ewing,596.0,18298649.0,Grace_Phipps,Fright Night ,85024,1393,Sandra_Vergara,1.0,neighbor|remake|suburb|teenager|vampire,http://www.imdb.com/title/tt1438176/?ref_=fn_tt_tt_1,242.0,English,USA,R,30000000.0,2011.0,343.0,6.4,1.85,23000,Fright_Night,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-11701351.0
Color,Jee-woon Kim,376.0,107.0,419.0,165.0,James_Burnett,971.0,12026670.0,Zach_Gilford,The Last Stand ,114241,1643,Christiana_Leucas,2.0,deputy|escape|fbi|modern western|sheriff,http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1,258.0,English,USA,R,45000000.0,2013.0,236.0,6.4,2.35,24000,The_Last_Stand,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-32973330.0
Color,Mike Disa,77.0,86.0,6.0,843.0,Phil_LaMarr,1000.0,10134754.0,Amy_Poehler,Hoodwinked Too! Hood vs. Evil ,9682,5393,Cheech_Marin,0.0,3 dimensional|box office flop|critically bashed|red riding hood|wolf,http://www.imdb.com/title/tt0844993/?ref_=fn_tt_tt_1,38.0,English,USA,PG,30000000.0,2011.0,857.0,4.8,1.85,0,Hoodwinked_Too!_Hood_vs_Evil,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-19865246.0
Color,Brad Furman,184.0,88.0,65.0,681.0,John_Heard,3000.0,19316646.0,Justin_Timberlake,Runner Runner ,52069,5706,David_Costabile,3.0,costa rica|fbi agent|gambling|money|online gambling,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1,95.0,English,USA,R,30000000.0,2013.0,697.0,5.6,2.35,0,Runner_Runner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10683354.0
